Ticker,Year,Name,First,Last,gender,Conc,Company,Revenue,Employee_Tot,Industry,Sector,Count
FB,2016,Peter A Thiel,Peter,Thiel,M,FB_2016_M,Facebook Inc,70693766000,44942,Technology,Internet/Onl,60
FB,2017,Marc L Andreessen,Marc,Andreessen,F,FB_2017_F,Facebook Inc,70693766000,44942,Technology,Internet/Onl,50
FB,2017,Erskine B Bowles,Erskine,Bowles,M,FB_2017_M,Facebook Inc,70693766000,44942,Technology,Internet/Onl,50
FB,2017,Susan DesmondHellmann,Susan,Desmondhellmann,F,FB_2017_F,Facebook Inc,70693766000,44942,Technology,Internet/Onl,50
FB,2017,Peter A Thiel,Peter,Thiel,M,FB_2017_M,Facebook Inc,70693766000,44942,Technology,Internet/Onl,50
FB,2018,Marc L Andreessen,Marc,Andreessen,F,FB_2018_F,Facebook Inc,70693766000,44942,Technology,Internet/Onl,50
FB,2018,Erskine B Bowles,Erskine,Bowles,M,FB_2018_M,Facebook Inc,70693766000,44942,Technology,Internet/Onl,50
FB,2018,Susan D DesmondHellmann,Susan,Desmondhellmann,F,FB_2018_F,Facebook Inc,70693766000,44942,Technology,Internet/Onl,50
FB,2018,Peter A Thiel,Peter,Thiel,M,FB_2018_M,Facebook Inc,70693766000,44942,Technology,Internet/Onl,50
FB,2019,Marc L Andreessen,Marc,Andreessen,F,FB_2019_F,Facebook Inc,70693766000,44942,Technology,Internet/Onl,50
FB,2019,Erskine B Bowles,Erskine,Bowles,M,FB_2019_M,Facebook Inc,70693766000,44942,Technology,Internet/Onl,50
FB,2019,Kenneth I Chenault,Kenneth,Chenault,F,FB_2019_F,Facebook Inc,70693766000,44942,Technology,Internet/Onl,50
FB,2019,Susan D DesmondHellmann,Susan,Desmondhellmann,F,FB_2019_F,Facebook Inc,70693766000,44942,Technology,Internet/Onl,50
FB,2019,Peter A Thiel,Peter,Thiel,M,FB_2019_M,Facebook Inc,70693766000,44942,Technology,Internet/Onl,50
FB,2019,Jeffrey D Zients,Jeffrey,Zients,M,FB_2019_M,Facebook Inc,70693766000,44942,Technology,Internet/Onl,50
FB,2020,Peggy Alford,Peggy,Alford,F,FB_2020_F,Facebook Inc,70693766000,44942,Technology,Internet/Onl,57.14285714
FB,2020,Marc L Andreessen,Marc,Andreessen,F,FB_2020_F,Facebook Inc,70693766000,44942,Technology,Internet/Onl,57.14285714
FB,2020,Erskine B Bowles,Erskine,Bowles,M,FB_2020_M,Facebook Inc,70693766000,44942,Technology,Internet/Onl,42.85714286
FB,2020,Kenneth I Chenault,Kenneth,Chenault,F,FB_2020_F,Facebook Inc,70693766000,44942,Technology,Internet/Onl,57.14285714
FB,2020,Susan D DesmondHellmann,Susan,Desmondhellmann,F,FB_2020_F,Facebook Inc,70693766000,44942,Technology,Internet/Onl,57.14285714
FB,2020,Peter A Thiel,Peter,Thiel,M,FB_2020_M,Facebook Inc,70693766000,44942,Technology,Internet/Onl,42.85714286
FB,2020,Jeffrey D Zients,Jeffrey,Zients,M,FB_2020_M,Facebook Inc,70693766000,44942,Technology,Internet/Onl,42.85714286
DDOG,2020,Michael Callahan,Michael,Callahan,M,DDOG_2020_M,"Datadog, Inc.",362780000.1,1403,Technology,Internet/Onl,80
DDOG,2020,Matthew Jacobson,Matthew,Jacobson,M,DDOG_2020_M,"Datadog, Inc.",362780000.1,1403,Technology,Internet/Onl,80
DDOG,2020,Julie Richardson,Julie,Richardson,F,DDOG_2020_F,"Datadog, Inc.",362780000.1,1403,Technology,Internet/Onl,20
DDOG,2020,Shardul Shah,Shardul,Shah,M,DDOG_2020_M,"Datadog, Inc.",362780000.1,1403,Technology,Internet/Onl,80
DDOG,2020,Kirill Sheynkman,Kirill,Sheynkman,M,DDOG_2020_M,"Datadog, Inc.",362780000.1,1403,Technology,Internet/Onl,80
ZS,2018,Karen Blasing,Karen,Blasing,F,ZS_2018_F,"Zscaler, Inc.",467367400,2020,Technology,Internet/Onl,25
ZS,2018,Andrew Brown,Andrew,Brown,M,ZS_2018_M,"Zscaler, Inc.",467367400,2020,Technology,Internet/Onl,75
ZS,2018,Scott Darling,Scott,Darling,M,ZS_2018_M,"Zscaler, Inc.",467367400,2020,Technology,Internet/Onl,75
ZS,2018,Charles Giancarlo,Charles,Giancarlo,M,ZS_2018_M,"Zscaler, Inc.",467367400,2020,Technology,Internet/Onl,75
ZS,2019,Karen Blasing,Karen,Blasing,F,ZS_2019_F,"Zscaler, Inc.",467367400,2020,Technology,Internet/Onl,25
ZS,2019,Andrew Brown,Andrew,Brown,M,ZS_2019_M,"Zscaler, Inc.",467367400,2020,Technology,Internet/Onl,75
ZS,2019,Scott Darling,Scott,Darling,M,ZS_2019_M,"Zscaler, Inc.",467367400,2020,Technology,Internet/Onl,75
ZS,2019,Charles Giancarlo,Charles,Giancarlo,M,ZS_2019_M,"Zscaler, Inc.",467367400,2020,Technology,Internet/Onl,75
ZS,2020,Karen Blasing,Karen,Blasing,F,ZS_2020_F,"Zscaler, Inc.",467367400,2020,Technology,Internet/Onl,20
ZS,2020,Andrew Brown,Andrew,Brown,M,ZS_2020_M,"Zscaler, Inc.",467367400,2020,Technology,Internet/Onl,80
ZS,2020,Scott Darling,Scott,Darling,M,ZS_2020_M,"Zscaler, Inc.",467367400,2020,Technology,Internet/Onl,80
ZS,2020,Charles Giancarlo,Charles,Giancarlo,M,ZS_2020_M,"Zscaler, Inc.",467367400,2020,Technology,Internet/Onl,80
ZS,2020,David Schneider,David,Schneider,M,ZS_2020_M,"Zscaler, Inc.",467367400,2020,Technology,Internet/Onl,80
WORK,2020,Andrew Braccia,Andrew,Braccia,M,WORK_2020_M,"Slack Technologies, Inc.",630419999.9,2045,Technology,Software,50
WORK,2020,Edith Cooper,Edith,Cooper,F,WORK_2020_F,"Slack Technologies, Inc.",630419999.9,2045,Technology,Software,50
WORK,2020,Sarah Friar,Sarah,Friar,F,WORK_2020_F,"Slack Technologies, Inc.",630419999.9,2045,Technology,Software,50
WORK,2020,Sheila B Jordan,Sheila,Jordan,F,WORK_2020_F,"Slack Technologies, Inc.",630419999.9,2045,Technology,Software,50
WORK,2020,Michael M McNamara,Michael,Mcnamara,M,WORK_2020_M,"Slack Technologies, Inc.",630419999.9,2045,Technology,Software,50
WORK,2020,Chamath Palihapitiya,Chamath,Palihapitiya,F,WORK_2020_F,"Slack Technologies, Inc.",630419999.9,2045,Technology,Software,50
WORK,2020,John OFarrell,John,Ofarrell,M,WORK_2020_M,"Slack Technologies, Inc.",630419999.9,2045,Technology,Software,50
WORK,2020,Graham Smith,Graham,Smith,M,WORK_2020_M,"Slack Technologies, Inc.",630419999.9,2045,Technology,Software,50
NOW,2015,Paul V Barber,Paul,Barber,M,NOW_2015_M,"ServiceNow, Inc.",3460387860,10371,Technology,Software,71.42857143
NOW,2015,Susan L Bostrom,Susan,Bostrom,F,NOW_2015_F,"ServiceNow, Inc.",3460387860,10371,Technology,Software,28.57142857
NOW,2015,Charles H Giancarlo,Charles,Giancarlo,M,NOW_2015_M,"ServiceNow, Inc.",3460387860,10371,Technology,Software,71.42857143
NOW,2015,Douglas M Leone,Douglas,Leone,M,NOW_2015_M,"ServiceNow, Inc.",3460387860,10371,Technology,Software,71.42857143
NOW,2015,Jeffrey A Miller,Jeffrey,Miller,M,NOW_2015_M,"ServiceNow, Inc.",3460387860,10371,Technology,Software,71.42857143
NOW,2015,Anita M Sands,Anita,Sands,F,NOW_2015_F,"ServiceNow, Inc.",3460387860,10371,Technology,Software,28.57142857
NOW,2015,William L Strauss,William,Strauss,M,NOW_2015_M,"ServiceNow, Inc.",3460387860,10371,Technology,Software,71.42857143
NOW,2016,Paul V Barber,Paul,Barber,M,NOW_2016_M,"ServiceNow, Inc.",3460387860,10371,Technology,Software,71.42857143
NOW,2016,Susan L Bostrom,Susan,Bostrom,F,NOW_2016_F,"ServiceNow, Inc.",3460387860,10371,Technology,Software,28.57142857
NOW,2016,Charles H Giancarlo,Charles,Giancarlo,M,NOW_2016_M,"ServiceNow, Inc.",3460387860,10371,Technology,Software,71.42857143
NOW,2016,Jeffrey A Miller,Jeffrey,Miller,M,NOW_2016_M,"ServiceNow, Inc.",3460387860,10371,Technology,Software,71.42857143
NOW,2016,Anita M Sands,Anita,Sands,F,NOW_2016_F,"ServiceNow, Inc.",3460387860,10371,Technology,Software,28.57142857
NOW,2016,William L Strauss,William,Strauss,M,NOW_2016_M,"ServiceNow, Inc.",3460387860,10371,Technology,Software,71.42857143
NOW,2016,Douglas M Leone,Douglas,Leone,M,NOW_2016_M,"ServiceNow, Inc.",3460387860,10371,Technology,Software,71.42857143
NOW,2017,Paul V Barber,Paul,Barber,M,NOW_2017_M,"ServiceNow, Inc.",3460387860,10371,Technology,Software,75
NOW,2017,Susan L Bostrom,Susan,Bostrom,F,NOW_2017_F,"ServiceNow, Inc.",3460387860,10371,Technology,Software,25
NOW,2017,Jonathan C Chadwick,Jonathan,Chadwick,M,NOW_2017_M,"ServiceNow, Inc.",3460387860,10371,Technology,Software,75
NOW,2017,Paul E Chamberlain,Paul,Chamberlain,M,NOW_2017_M,"ServiceNow, Inc.",3460387860,10371,Technology,Software,75
NOW,2017,Charles H Giancarlo,Charles,Giancarlo,M,NOW_2017_M,"ServiceNow, Inc.",3460387860,10371,Technology,Software,75
NOW,2017,Jeffrey A Miller,Jeffrey,Miller,M,NOW_2017_M,"ServiceNow, Inc.",3460387860,10371,Technology,Software,75
NOW,2017,Anita M Sands,Anita,Sands,F,NOW_2017_F,"ServiceNow, Inc.",3460387860,10371,Technology,Software,25
NOW,2017,William L Strauss,William,Strauss,M,NOW_2017_M,"ServiceNow, Inc.",3460387860,10371,Technology,Software,75
NOW,2018,Susan L Bostrom,Susan,Bostrom,F,NOW_2018_F,"ServiceNow, Inc.",3460387860,10371,Technology,Software,25
NOW,2018,Jonathan C Chadwick,Jonathan,Chadwick,M,NOW_2018_M,"ServiceNow, Inc.",3460387860,10371,Technology,Software,75
NOW,2018,Paul E Chamberlain,Paul,Chamberlain,M,NOW_2018_M,"ServiceNow, Inc.",3460387860,10371,Technology,Software,75
NOW,2018,Charles H Giancarlo,Charles,Giancarlo,M,NOW_2018_M,"ServiceNow, Inc.",3460387860,10371,Technology,Software,75
NOW,2018,Jeffrey A Miller,Jeffrey,Miller,M,NOW_2018_M,"ServiceNow, Inc.",3460387860,10371,Technology,Software,75
NOW,2018,Anita M Sands,Anita,Sands,F,NOW_2018_F,"ServiceNow, Inc.",3460387860,10371,Technology,Software,25
NOW,2018,William L Strauss,William,Strauss,M,NOW_2018_M,"ServiceNow, Inc.",3460387860,10371,Technology,Software,75
NOW,2018,Frederic B Luddy,Frederic,Luddy,M,NOW_2018_M,"ServiceNow, Inc.",3460387860,10371,Technology,Software,75
NOW,2019,Susan L Bostrom,Susan,Bostrom,F,NOW_2019_F,"ServiceNow, Inc.",3460387860,10371,Technology,Software,28.57142857
NOW,2019,Jonathan C Chadwick,Jonathan,Chadwick,M,NOW_2019_M,"ServiceNow, Inc.",3460387860,10371,Technology,Software,71.42857143
NOW,2019,Paul E Chamberlain,Paul,Chamberlain,M,NOW_2019_M,"ServiceNow, Inc.",3460387860,10371,Technology,Software,71.42857143
NOW,2019,Frederic B Luddy,Frederic,Luddy,M,NOW_2019_M,"ServiceNow, Inc.",3460387860,10371,Technology,Software,71.42857143
NOW,2019,Jeffrey A Miller,Jeffrey,Miller,M,NOW_2019_M,"ServiceNow, Inc.",3460387860,10371,Technology,Software,71.42857143
NOW,2019,Anita M Sands,Anita,Sands,F,NOW_2019_F,"ServiceNow, Inc.",3460387860,10371,Technology,Software,28.57142857
NOW,2019,Dennis M Woodside,Dennis,Woodside,M,NOW_2019_M,"ServiceNow, Inc.",3460387860,10371,Technology,Software,71.42857143
NOW,2020,Susan L Bostrom,Susan,Bostrom,F,NOW_2020_F,"ServiceNow, Inc.",3460387860,10371,Technology,Software,44.44444444
NOW,2020,Teresa Briggs,Teresa,Briggs,F,NOW_2020_F,"ServiceNow, Inc.",3460387860,10371,Technology,Software,44.44444444
NOW,2020,Jonathan C Chadwick,Jonathan,Chadwick,M,NOW_2020_M,"ServiceNow, Inc.",3460387860,10371,Technology,Software,55.55555556
NOW,2020,Paul E Chamberlain,Paul,Chamberlain,M,NOW_2020_M,"ServiceNow, Inc.",3460387860,10371,Technology,Software,55.55555556
NOW,2020,Frederic B Luddy,Frederic,Luddy,M,NOW_2020_M,"ServiceNow, Inc.",3460387860,10371,Technology,Software,55.55555556
NOW,2020,Jeffrey A Miller,Jeffrey,Miller,M,NOW_2020_M,"ServiceNow, Inc.",3460387860,10371,Technology,Software,55.55555556
NOW,2020,Anita M Sands,Anita,Sands,F,NOW_2020_F,"ServiceNow, Inc.",3460387860,10371,Technology,Software,44.44444444
NOW,2020,Dennis M Woodside,Dennis,Woodside,M,NOW_2020_M,"ServiceNow, Inc.",3460387860,10371,Technology,Software,55.55555556
NOW,2020,Tamar O Yehoshua,Tamar,Yehoshua,F,NOW_2020_F,"ServiceNow, Inc.",3460387860,10371,Technology,Software,44.44444444
FSLY,2020,Sunil Dhaliwal,Sunil,Dhaliwal,M,FSLY_2020_M,"Fastly, Inc.",200459700,630,Technology,Internet/Onl,100
FSLY,2020,David Hornik,David,Hornik,M,FSLY_2020_M,"Fastly, Inc.",200459700,630,Technology,Internet/Onl,100
FSLY,2020,Christopher Paisley,Christopher,Paisley,M,FSLY_2020_M,"Fastly, Inc.",200459700,630,Technology,Internet/Onl,100
FSLY,2020,Kelly Wright,Kelly,Wright,M,FSLY_2020_M,"Fastly, Inc.",200459700,630,Technology,Internet/Onl,100
FSLY,2020,Gil Penchina,Gil,Penchina,M,FSLY_2020_M,"Fastly, Inc.",200459700,630,Technology,Internet/Onl,100
ZEN,2015,Caryn Marooney,Caryn,Marooney,F,ZEN_2015_F,"Zendesk, Inc.",814174200,3570,Technology,Software,100
ZEN,2015,Elizabeth Nelson,Elizabeth,Nelson,F,ZEN_2015_F,"Zendesk, Inc.",814174200,3570,Technology,Software,100
ZEN,2015,Michelle Wilson,Michelle,Wilson,F,ZEN_2015_F,"Zendesk, Inc.",814174200,3570,Technology,Software,100
ZEN,2016,Caryn Marooney,Caryn,Marooney,F,ZEN_2016_F,"Zendesk, Inc.",814174200,3570,Technology,Software,36.36363636
ZEN,2016,Elizabeth Nelson,Elizabeth,Nelson,F,ZEN_2016_F,"Zendesk, Inc.",814174200,3570,Technology,Software,36.36363636
ZEN,2016,Michelle Wilson,Michelle,Wilson,F,ZEN_2016_F,"Zendesk, Inc.",814174200,3570,Technology,Software,36.36363636
ZEN,2016,Mikkel Svane,Mikkel,Svane,M,ZEN_2016_M,"Zendesk, Inc.",814174200,3570,Technology,Software,63.63636364
ZEN,2016,Alan Black,Alan,Black,M,ZEN_2016_M,"Zendesk, Inc.",814174200,3570,Technology,Software,63.63636364
ZEN,2016,John Geschke,John,Geschke,M,ZEN_2016_M,"Zendesk, Inc.",814174200,3570,Technology,Software,63.63636364
ZEN,2016,Adrian McDermott,Adrian,Mcdermott,M,ZEN_2016_M,"Zendesk, Inc.",814174200,3570,Technology,Software,63.63636364
ZEN,2016,Amanda Kleha,Amanda,Kleha,F,ZEN_2016_F,"Zendesk, Inc.",814174200,3570,Technology,Software,36.36363636
ZEN,2016,Peter Fenton,Peter,Fenton,M,ZEN_2016_M,"Zendesk, Inc.",814174200,3570,Technology,Software,63.63636364
ZEN,2016,Dana Stalder,Dana,Stalder,M,ZEN_2016_M,"Zendesk, Inc.",814174200,3570,Technology,Software,63.63636364
ZEN,2016,Carl Bass,Carl,Bass,M,ZEN_2016_M,"Zendesk, Inc.",814174200,3570,Technology,Software,63.63636364
ZEN,2017,Carl Bass,Carl,Bass,M,ZEN_2017_M,"Zendesk, Inc.",814174200,3570,Technology,Software,50
ZEN,2017,Peter Fenton,Peter,Fenton,M,ZEN_2017_M,"Zendesk, Inc.",814174200,3570,Technology,Software,50
ZEN,2017,Caryn Marooney,Caryn,Marooney,F,ZEN_2017_F,"Zendesk, Inc.",814174200,3570,Technology,Software,50
ZEN,2017,Elizabeth Nelson,Elizabeth,Nelson,F,ZEN_2017_F,"Zendesk, Inc.",814174200,3570,Technology,Software,50
ZEN,2017,Dana Stadler,Dana,Stadler,M,ZEN_2017_M,"Zendesk, Inc.",814174200,3570,Technology,Software,50
ZEN,2017,Michelle Wilson,Michelle,Wilson,F,ZEN_2017_F,"Zendesk, Inc.",814174200,3570,Technology,Software,50
ZEN,2018,Carl Bass,Carl,Bass,M,ZEN_2018_M,"Zendesk, Inc.",814174200,3570,Technology,Software,50
ZEN,2018,Peter Fenton,Peter,Fenton,M,ZEN_2018_M,"Zendesk, Inc.",814174200,3570,Technology,Software,50
ZEN,2018,Michael Frandsen,Michael,Frandsen,M,ZEN_2018_M,"Zendesk, Inc.",814174200,3570,Technology,Software,50
ZEN,2018,Hilarie KoplowMcAdams,Hilarie,Koplowmcadams,F,ZEN_2018_F,"Zendesk, Inc.",814174200,3570,Technology,Software,50
ZEN,2018,Caryn Marooney,Caryn,Marooney,F,ZEN_2018_F,"Zendesk, Inc.",814174200,3570,Technology,Software,50
ZEN,2018,Elizabeth Nelson,Elizabeth,Nelson,F,ZEN_2018_F,"Zendesk, Inc.",814174200,3570,Technology,Software,50
ZEN,2018,Dana Stalder,Dana,Stalder,M,ZEN_2018_M,"Zendesk, Inc.",814174200,3570,Technology,Software,50
ZEN,2018,Michelle Wilson,Michelle,Wilson,F,ZEN_2018_F,"Zendesk, Inc.",814174200,3570,Technology,Software,50
ZEN,2019,Carl Bass,Carl,Bass,M,ZEN_2019_M,"Zendesk, Inc.",814174200,3570,Technology,Software,45.45454545
ZEN,2019,Michael Frandsen,Michael,Frandsen,M,ZEN_2019_M,"Zendesk, Inc.",814174200,3570,Technology,Software,45.45454545
ZEN,2019,Hilarie KoplowMcAdams,Hilarie,Koplowmcadams,F,ZEN_2019_F,"Zendesk, Inc.",814174200,3570,Technology,Software,54.54545455
ZEN,2019,Caryn Marooney,Caryn,Marooney,F,ZEN_2019_F,"Zendesk, Inc.",814174200,3570,Technology,Software,54.54545455
ZEN,2019,Elizabeth Nelson,Elizabeth,Nelson,F,ZEN_2019_F,"Zendesk, Inc.",814174200,3570,Technology,Software,54.54545455
ZEN,2019,Dana Stalder,Dana,Stalder,M,ZEN_2019_M,"Zendesk, Inc.",814174200,3570,Technology,Software,45.45454545
ZEN,2019,Michelle Wilson,Michelle,Wilson,F,ZEN_2019_F,"Zendesk, Inc.",814174200,3570,Technology,Software,54.54545455
ZEN,2019,Mikkel Svane,Mikkel,Svane,M,ZEN_2019_M,"Zendesk, Inc.",814174200,3570,Technology,Software,45.45454545
ZEN,2019,Elena Gomez,Elena,Gomez,F,ZEN_2019_F,"Zendesk, Inc.",814174200,3570,Technology,Software,54.54545455
ZEN,2019,Norman Gennaro,Norman,Gennaro,F,ZEN_2019_F,"Zendesk, Inc.",814174200,3570,Technology,Software,54.54545455
ZEN,2019,Carl Ba,Carl,Ba,M,ZEN_2019_M,"Zendesk, Inc.",814174200,3570,Technology,Software,45.45454545
ZEN,2020,Carl Bass,Carl,Bass,M,ZEN_2020_M,"Zendesk, Inc.",814174200,3570,Technology,Software,60
ZEN,2020,Michael Curtis,Michael,Curtis,M,ZEN_2020_M,"Zendesk, Inc.",814174200,3570,Technology,Software,60
ZEN,2020,Michael Frandsen,Michael,Frandsen,M,ZEN_2020_M,"Zendesk, Inc.",814174200,3570,Technology,Software,60
ZEN,2020,Hilarie KoplowMcAdams,Hilarie,Koplowmcadams,F,ZEN_2020_F,"Zendesk, Inc.",814174200,3570,Technology,Software,40
ZEN,2020,Caryn Marooney,Caryn,Marooney,F,ZEN_2020_F,"Zendesk, Inc.",814174200,3570,Technology,Software,40
ZEN,2020,Elizabeth Nelson,Elizabeth,Nelson,F,ZEN_2020_F,"Zendesk, Inc.",814174200,3570,Technology,Software,40
ZEN,2020,Thomas Szkutak,Thomas,Szkutak,M,ZEN_2020_M,"Zendesk, Inc.",814174200,3570,Technology,Software,60
ZEN,2020,Dana Stalder,Dana,Stalder,M,ZEN_2020_M,"Zendesk, Inc.",814174200,3570,Technology,Software,60
ZEN,2020,Michelle Wilson,Michelle,Wilson,F,ZEN_2020_F,"Zendesk, Inc.",814174200,3570,Technology,Software,40
ZEN,2020,Grant Date,Grant,Date,M,ZEN_2020_M,"Zendesk, Inc.",814174200,3570,Technology,Software,60
FIT,2016,Jonathan D Callaghan,Jonathan,Callaghan,M,FIT_2016_M,"FITBIT, INC.",1434784840,1684,Electronics,Computers/Co,100
FIT,2016,Steven Murray,Steven,Murray,M,FIT_2016_M,"FITBIT, INC.",1434784840,1684,Electronics,Computers/Co,100
FIT,2016,Christopher Paisley,Christopher,Paisley,M,FIT_2016_M,"FITBIT, INC.",1434784840,1684,Electronics,Computers/Co,100
FIT,2016,Brad Feld,Brad,Feld,M,FIT_2016_M,"FITBIT, INC.",1434784840,1684,Electronics,Computers/Co,100
FIT,2017,Laura Alber,Laura,Alber,F,FIT_2017_F,"FITBIT, INC.",1434784840,1684,Electronics,Computers/Co,40
FIT,2017,Jonathan D Callaghan,Jonathan,Callaghan,M,FIT_2017_M,"FITBIT, INC.",1434784840,1684,Electronics,Computers/Co,60
FIT,2017,Glenda Flanagan,Glenda,Flanagan,F,FIT_2017_F,"FITBIT, INC.",1434784840,1684,Electronics,Computers/Co,40
FIT,2017,Steven Murray,Steven,Murray,M,FIT_2017_M,"FITBIT, INC.",1434784840,1684,Electronics,Computers/Co,60
FIT,2017,Christopher Paisley,Christopher,Paisley,M,FIT_2017_M,"FITBIT, INC.",1434784840,1684,Electronics,Computers/Co,60
FIT,2019,Laura J Alber,Laura,Alber,F,FIT_2019_F,"FITBIT, INC.",1434784840,1684,Electronics,Computers/Co,33.33333333
FIT,2019,Matthew Bromberg,Matthew,Bromberg,M,FIT_2019_M,"FITBIT, INC.",1434784840,1684,Electronics,Computers/Co,66.66666667
FIT,2019,Glenda Flanagan,Glenda,Flanagan,F,FIT_2019_F,"FITBIT, INC.",1434784840,1684,Electronics,Computers/Co,33.33333333
FIT,2019,Bradley Fluegel,Bradley,Fluegel,M,FIT_2019_M,"FITBIT, INC.",1434784840,1684,Electronics,Computers/Co,66.66666667
FIT,2019,Steven Murray,Steven,Murray,M,FIT_2019_M,"FITBIT, INC.",1434784840,1684,Electronics,Computers/Co,66.66666667
FIT,2019,Christopher Paisley,Christopher,Paisley,M,FIT_2019_M,"FITBIT, INC.",1434784840,1684,Electronics,Computers/Co,66.66666667
FIT,2020,Laura J Alber,Laura,Alber,F,FIT_2020_F,"FITBIT, INC.",1434784840,1684,Electronics,Computers/Co,33.33333333
FIT,2020,Matthew Bromberg,Matthew,Bromberg,M,FIT_2020_M,"FITBIT, INC.",1434784840,1684,Electronics,Computers/Co,66.66666667
FIT,2020,Glenda Flanagan,Glenda,Flanagan,F,FIT_2020_F,"FITBIT, INC.",1434784840,1684,Electronics,Computers/Co,33.33333333
FIT,2020,Bradley Fluegel,Bradley,Fluegel,M,FIT_2020_M,"FITBIT, INC.",1434784840,1684,Electronics,Computers/Co,66.66666667
FIT,2020,Steven Murray,Steven,Murray,M,FIT_2020_M,"FITBIT, INC.",1434784840,1684,Electronics,Computers/Co,66.66666667
FIT,2020,Christopher Paisley,Christopher,Paisley,M,FIT_2020_M,"FITBIT, INC.",1434784840,1684,Electronics,Computers/Co,66.66666667
FIT,2018,Laura Alber,Laura,Alber,F,FIT_2018_F,"FITBIT, INC.",1434784840,1684,Electronics,Computers/Co,40
FIT,2018,Jonathan D Callaghan,Jonathan,Callaghan,M,FIT_2018_M,"FITBIT, INC.",1434784840,1684,Electronics,Computers/Co,60
FIT,2018,Glenda Flanagan,Glenda,Flanagan,F,FIT_2018_F,"FITBIT, INC.",1434784840,1684,Electronics,Computers/Co,40
FIT,2018,Steven Murray,Steven,Murray,M,FIT_2018_M,"FITBIT, INC.",1434784840,1684,Electronics,Computers/Co,60
FIT,2018,Christopher Paisley,Christopher,Paisley,M,FIT_2018_M,"FITBIT, INC.",1434784840,1684,Electronics,Computers/Co,60
DELL,2018,David W Dorman,David,Dorman,M,DELL_2018_M,Dell Technologies Inc.,1.03E+11,165000,Technology,Software,66.66666667
DELL,2018,William D Green,William,Green,M,DELL_2018_M,Dell Technologies Inc.,1.03E+11,165000,Technology,Software,66.66666667
DELL,2018,Ellen J Kullman,Ellen,Kullman,F,DELL_2018_F,Dell Technologies Inc.,1.03E+11,165000,Technology,Software,33.33333333
DELL,2019,David W Dorman,David,Dorman,M,DELL_2019_M,Dell Technologies Inc.,1.03E+11,165000,Technology,Software,66.66666667
DELL,2019,William D Green,William,Green,M,DELL_2019_M,Dell Technologies Inc.,1.03E+11,165000,Technology,Software,66.66666667
DELL,2019,Ellen J Kullman,Ellen,Kullman,F,DELL_2019_F,Dell Technologies Inc.,1.03E+11,165000,Technology,Software,33.33333333
DELL,2020,David W Dorman,David,Dorman,M,DELL_2020_M,Dell Technologies Inc.,1.03E+11,165000,Technology,Software,75
DELL,2020,William D Green,William,Green,M,DELL_2020_M,Dell Technologies Inc.,1.03E+11,165000,Technology,Software,75
DELL,2020,Ellen J Kullman,Ellen,Kullman,F,DELL_2020_F,Dell Technologies Inc.,1.03E+11,165000,Technology,Software,25
DELL,2020,Lynn M Vojvodich,Lynn,Vojvodich,M,DELL_2020_M,Dell Technologies Inc.,1.03E+11,165000,Technology,Software,75
VIAC,2015,Goldberg Leonard,Goldberg,Leonard,M,VIAC_2015_M,ViacomCBS Inc.,27804410000,23990,Media/Entertainment,Broadcasting,100
VIAC,2015,Kopelson Arnold,Kopelson,Arnold,M,VIAC_2015_M,ViacomCBS Inc.,27804410000,23990,Media/Entertainment,Broadcasting,100
VIAC,2015,Morris Doug,Morris,Doug,M,VIAC_2015_M,ViacomCBS Inc.,27804410000,23990,Media/Entertainment,Broadcasting,100
VIAC,2015,Redstone Shari,Redstone,Shari,M,VIAC_2015_M,ViacomCBS Inc.,27804410000,23990,Media/Entertainment,Broadcasting,100
VIAC,2016,Goldberg Leonard,Goldberg,Leonard,M,VIAC_2016_M,ViacomCBS Inc.,27804410000,23990,Media/Entertainment,Broadcasting,100
VIAC,2016,Kopelson Arnold,Kopelson,Arnold,M,VIAC_2016_M,ViacomCBS Inc.,27804410000,23990,Media/Entertainment,Broadcasting,100
VIAC,2016,Morris Doug,Morris,Doug,M,VIAC_2016_M,ViacomCBS Inc.,27804410000,23990,Media/Entertainment,Broadcasting,100
VIAC,2016,Redstone Shari,Redstone,Shari,M,VIAC_2016_M,ViacomCBS Inc.,27804410000,23990,Media/Entertainment,Broadcasting,100
VIAC,2017,Goldberg Leonard,Goldberg,Leonard,M,VIAC_2017_M,ViacomCBS Inc.,27804410000,23990,Media/Entertainment,Broadcasting,100
VIAC,2017,Kopelson Arnold,Kopelson,Arnold,M,VIAC_2017_M,ViacomCBS Inc.,27804410000,23990,Media/Entertainment,Broadcasting,100
VIAC,2017,Morris Doug,Morris,Doug,M,VIAC_2017_M,ViacomCBS Inc.,27804410000,23990,Media/Entertainment,Broadcasting,100
VIAC,2017,Redstone Shari,Redstone,Shari,M,VIAC_2017_M,ViacomCBS Inc.,27804410000,23990,Media/Entertainment,Broadcasting,100
VIAC,2018,Goldberg Leonard,Goldberg,Leonard,M,VIAC_2018_M,ViacomCBS Inc.,27804410000,23990,Media/Entertainment,Broadcasting,100
VIAC,2018,Kopelson Arnold,Kopelson,Arnold,M,VIAC_2018_M,ViacomCBS Inc.,27804410000,23990,Media/Entertainment,Broadcasting,100
VIAC,2018,Morris Doug,Morris,Doug,M,VIAC_2018_M,ViacomCBS Inc.,27804410000,23990,Media/Entertainment,Broadcasting,100
